統計年度,資料來源,分析標的,分析內容,統計項目,統計項目說明,分析結果值,分析結果單位
105,運動現況調查,運動訊息來源,不知道/拒答,年齡,65-69歲,1.4,百分比
105,運動現況調查,運動訊息來源,不知道/拒答,年齡,70歲及以上,2.7,百分比
105,運動現況調查,運動訊息來源,不知道/拒答,年齡,拒答,2.4,百分比
105,運動現況調查,運動訊息來源,電視,身體質量指數,整體,19.8,百分比
105,運動現況調查,運動訊息來源,電視,身體質量指數,過輕,18.1,百分比
105,運動現況調查,運動訊息來源,電視,身體質量指數,標準,19.4,百分比
105,運動現況調查,運動訊息來源,電視,身體質量指數,過重,21.3,百分比
105,運動現況調查,運動訊息來源,電視,身體質量指數,肥胖,20,百分比
105,運動現況調查,運動訊息來源,電視,身體質量指數,不知道/拒答,19.6,百分比
105,運動現況調查,運動訊息來源,廣播,身體質量指數,整體,1.3,百分比
105,運動現況調查,運動訊息來源,廣播,身體質量指數,過輕,0.9,百分比
105,運動現況調查,運動訊息來源,廣播,身體質量指數,標準,1.1,百分比
105,運動現況調查,運動訊息來源,廣播,身體質量指數,過重,1.2,百分比
105,運動現況調查,運動訊息來源,廣播,身體質量指數,肥胖,2.2,百分比
105,運動現況調查,運動訊息來源,廣播,身體質量指數,不知道/拒答,1.4,百分比
105,運動現況調查,運動訊息來源,戶外媒體,身體質量指數,整體,20.6,百分比
105,運動現況調查,運動訊息來源,戶外媒體,身體質量指數,過輕,24,百分比
105,運動現況調查,運動訊息來源,戶外媒體,身體質量指數,標準,20.6,百分比
105,運動現況調查,運動訊息來源,戶外媒體,身體質量指數,過重,18.7,百分比
105,運動現況調查,運動訊息來源,戶外媒體,身體質量指數,肥胖,21.1,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,新北市,22.2,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,臺北市,17.4,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,桃園市,19.5,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,臺中市,20.8,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,臺南市,15.1,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,高雄市,18.4,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,基隆市,24.3,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,新竹縣,22.8,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,新竹市,19.2,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,苗栗縣,25.3,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,彰化縣,25.9,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,南投縣,20.5,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,雲林縣,30.8,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,嘉義縣,20.6,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,嘉義市,26.6,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,屏東縣,23.5,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,宜蘭縣,23.6,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,花蓮縣,16.1,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,臺東縣,21.7,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,澎湖縣,16.9,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,金門縣,8.8,百分比
105,運動現況調查,運動訊息來源,戶外媒體,縣市,連江縣,5.3,百分比
105,運動現況調查,運動訊息來源,網路,縣市,整體,30.7,百分比
105,運動現況調查,運動訊息來源,網路,縣市,新北市,28.8,百分比
105,運動現況調查,運動訊息來源,網路,縣市,臺北市,29.2,百分比
105,運動現況調查,運動訊息來源,網路,縣市,桃園市,32.7,百分比
105,運動現況調查,運動訊息來源,網路,縣市,臺中市,32.7,百分比
105,運動現況調查,運動訊息來源,網路,縣市,臺南市,35.7,百分比
105,運動現況調查,運動訊息來源,網路,縣市,高雄市,33.8,百分比
105,運動現況調查,運動訊息來源,網路,縣市,基隆市,26.3,百分比
105,運動現況調查,運動訊息來源,網路,縣市,新竹縣,27.3,百分比
105,運動現況調查,運動訊息來源,網路,縣市,新竹市,34.4,百分比
105,運動現況調查,運動訊息來源,網路,縣市,苗栗縣,23.9,百分比
105,運動現況調查,運動訊息來源,網路,縣市,彰化縣,28,百分比
105,運動現況調查,運動訊息來源,網路,縣市,南投縣,28.1,百分比
105,運動現況調查,運動訊息來源,網路,縣市,雲林縣,25.9,百分比
105,運動現況調查,運動訊息來源,網路,縣市,嘉義縣,29.9,百分比
105,運動現況調查,運動訊息來源,網路,縣市,嘉義市,22.9,百分比
105,運動現況調查,運動訊息來源,網路,縣市,屏東縣,35.3,百分比
105,運動現況調查,運動訊息來源,網路,縣市,宜蘭縣,27.3,百分比
105,運動現況調查,運動訊息來源,網路,縣市,花蓮縣,26.1,百分比
105,運動現況調查,運動訊息來源,網路,縣市,臺東縣,31.3,百分比
105,運動現況調查,運動訊息來源,網路,縣市,澎湖縣,33.7,百分比
105,運動現況調查,運動訊息來源,網路,縣市,金門縣,23,百分比
105,運動現況調查,運動訊息來源,網路,縣市,連江縣,58.4,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,整體,3.9,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,新北市,3.9,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,臺北市,3.8,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,桃園市,4.5,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,臺中市,3,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,臺南市,3.8,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,高雄市,3.4,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,基隆市,2.8,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,新竹縣,3.8,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,新竹市,3.2,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,苗栗縣,4.7,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,彰化縣,3.1,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,南投縣,4.9,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,雲林縣,2.6,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,嘉義縣,4.8,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,嘉義市,2.9,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,屏東縣,3.3,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,宜蘭縣,3.1,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,花蓮縣,8.2,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,臺東縣,4,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,澎湖縣,8.2,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,金門縣,23,百分比
105,運動現況調查,運動訊息來源,報紙,縣市,連江縣,13.3,百分比
105,運動現況調查,運動訊息來源,雜誌,縣市,整體,0.4,百分比
105,運動現況調查,運動訊息來源,雜誌,縣市,新北市,0.5,百分比
105,運動現況調查,運動訊息來源,雜誌,縣市,臺北市,0.3,百分比
105,運動現況調查,運動訊息來源,雜誌,縣市,桃園市,0.4,百分比
105,運動現況調查,運動訊息來源,雜誌,縣市,臺中市,0.3,百分比
105,運動現況調查,運動訊息來源,雜誌,縣市,臺南市,0.4,百分比
105,運動現況調查,運動訊息來源,雜誌,縣市,高雄市,0,百分比
105,運動現況調查,運動訊息來源,雜誌,縣市,基隆市,0,百分比
105,運動現況調查,運動訊息來源,戶外媒體,年齡,18-24歲,20.9,百分比
105,運動現況調查,運動訊息來源,戶外媒體,年齡,25-29歲,16.8,百分比
105,運動現況調查,運動訊息來源,戶外媒體,年齡,30-34歲,17.8,百分比
105,運動現況調查,運動訊息來源,戶外媒體,年齡,35-39歲,19.9,百分比
105,運動現況調查,運動訊息來源,戶外媒體,年齡,40-44歲,20.1,百分比
105,運動現況調查,運動訊息來源,戶外媒體,年齡,45-49歲,23.4,百分比
105,運動現況調查,運動訊息來源,戶外媒體,年齡,50-54歲,22.6,百分比
105,運動現況調查,運動訊息來源,戶外媒體,年齡,55-59歲,20.7,百分比
105,運動現況調查,運動訊息來源,戶外媒體,年齡,60-64歲,23.4,百分比
105,運動現況調查,運動訊息來源,戶外媒體,年齡,65-69歲,20.2,百分比
105,運動現況調查,運動訊息來源,戶外媒體,年齡,70歲及以上,20.7,百分比
105,運動現況調查,運動訊息來源,戶外媒體,年齡,拒答,21.8,百分比
105,運動現況調查,運動訊息來源,網路,年齡,整體,30.7,百分比
105,運動現況調查,運動訊息來源,網路,年齡,13-17歲,30.2,百分比
105,運動現況調查,運動訊息來源,網路,年齡,18-24歲,39.9,百分比
105,運動現況調查,運動訊息來源,網路,年齡,25-29歲,41.8,百分比
105,運動現況調查,運動訊息來源,網路,年齡,30-34歲,40.2,百分比
105,運動現況調查,運動訊息來源,網路,年齡,35-39歲,39,百分比
105,運動現況調查,運動訊息來源,網路,年齡,40-44歲,35.9,百分比
105,運動現況調查,運動訊息來源,網路,年齡,45-49歲,32.2,百分比
105,運動現況調查,運動訊息來源,網路,年齡,50-54歲,26.1,百分比
105,運動現況調查,運動訊息來源,網路,年齡,55-59歲,19.1,百分比
105,運動現況調查,運動訊息來源,網路,年齡,60-64歲,16.1,百分比
105,運動現況調查,運動訊息來源,網路,年齡,65-69歲,11.3,百分比
105,運動現況調查,運動訊息來源,網路,年齡,70歲及以上,8.1,百分比
105,運動現況調查,運動訊息來源,網路,年齡,拒答,17.1,百分比
105,運動現況調查,運動訊息來源,報紙,年齡,整體,3.9,百分比
105,運動現況調查,運動訊息來源,報紙,年齡,13-17歲,1,百分比
105,運動現況調查,運動訊息來源,報紙,年齡,18-24歲,0.9,百分比
105,運動現況調查,運動訊息來源,報紙,年齡,25-29歲,0.4,百分比
105,運動現況調查,運動訊息來源,報紙,年齡,30-34歲,2.1,百分比
105,運動現況調查,運動訊息來源,報紙,年齡,35-39歲,1.6,百分比
105,運動現況調查,運動訊息來源,報紙,年齡,40-44歲,3.3,百分比
105,運動現況調查,運動訊息來源,報紙,年齡,45-49歲,2.2,百分比
105,運動現況調查,運動訊息來源,報紙,年齡,50-54歲,7.5,百分比
105,運動現況調查,運動訊息來源,戶外媒體,身體質量指數,不知道/拒答,22.7,百分比
105,運動現況調查,運動訊息來源,網路,身體質量指數,整體,30.7,百分比
105,運動現況調查,運動訊息來源,網路,身體質量指數,過輕,34.1,百分比
105,運動現況調查,運動訊息來源,網路,身體質量指數,標準,31.8,百分比
105,運動現況調查,運動訊息來源,網路,身體質量指數,過重,28,百分比
105,運動現況調查,運動訊息來源,網路,身體質量指數,肥胖,29.8,百分比
105,運動現況調查,運動訊息來源,網路,身體質量指數,不知道/拒答,22,百分比
105,運動現況調查,運動訊息來源,報紙,身體質量指數,整體,3.9,百分比
105,運動現況調查,運動訊息來源,報紙,身體質量指數,過輕,2.4,百分比
105,運動現況調查,運動訊息來源,報紙,身體質量指數,標準,3.9,百分比
105,運動現況調查,運動訊息來源,報紙,身體質量指數,過重,4.4,百分比
105,運動現況調查,運動訊息來源,報紙,身體質量指數,肥胖,3.1,百分比
105,運動現況調查,運動訊息來源,報紙,身體質量指數,不知道/拒答,7.5,百分比
105,運動現況調查,運動訊息來源,雜誌,身體質量指數,整體,0.4,百分比
105,運動現況調查,運動訊息來源,雜誌,身體質量指數,過輕,0.1,百分比
105,運動現況調查,運動訊息來源,雜誌,身體質量指數,標準,0.3,百分比
105,運動現況調查,運動訊息來源,雜誌,身體質量指數,過重,0.5,百分比
105,運動現況調查,運動訊息來源,雜誌,身體質量指數,肥胖,0.3,百分比
105,運動現況調查,運動訊息來源,雜誌,身體質量指數,不知道/拒答,0.7,百分比
105,運動現況調查,運動訊息來源,人際傳播,身體質量指數,整體,19.7,百分比
105,運動現況調查,運動訊息來源,人際傳播,身體質量指數,過輕,17.7,百分比
105,運動現況調查,運動訊息來源,人際傳播,身體質量指數,標準,18.7,百分比
105,運動現況調查,運動訊息來源,人際傳播,身體質量指數,過重,22,百分比
105,運動現況調查,運動訊息來源,人際傳播,身體質量指數,肥胖,20.5,百分比
105,運動現況調查,運動訊息來源,人際傳播,身體質量指數,不知道/拒答,22.2,百分比
105,運動現況調查,運動訊息來源,其他,身體質量指數,整體,3,百分比
105,運動現況調查,運動訊息來源,其他,身體質量指數,過輕,2.5,百分比
105,運動現況調查,運動訊息來源,其他,身體質量指數,標準,3.3,百分比
105,運動現況調查,運動訊息來源,其他,身體質量指數,過重,3,百分比
105,運動現況調查,運動訊息來源,其他,身體質量指數,肥胖,2.6,百分比
105,運動現況調查,運動訊息來源,其他,身體質量指數,不知道/拒答,1.7,百分比
105,運動現況調查,運動訊息來源,不知道/拒答,身體質量指數,整體,0.7,百分比
105,運動現況調查,運動訊息來源,不知道/拒答,身體質量指數,過輕,0.2,百分比
105,運動現況調查,運動訊息來源,不知道/拒答,身體質量指數,標準,0.7,百分比
105,運動現況調查,運動訊息來源,不知道/拒答,身體質量指數,過重,0.8,百分比
105,運動現況調查,運動訊息來源,不知道/拒答,身體質量指數,肥胖,0.4,百分比
105,運動現況調查,運動訊息來源,不知道/拒答,身體質量指數,不知道/拒答,2.2,百分比
105,運動現況調查,運動訊息來源,電視,縣市,整體,19.8,百分比
105,運動現況調查,運動訊息來源,電視,縣市,新北市,23.9,百分比
105,運動現況調查,運動訊息來源,電視,縣市,臺北市,27.8,百分比
105,運動現況調查,運動訊息來源,電視,縣市,桃園市,17,百分比
105,運動現況調查,運動訊息來源,電視,縣市,臺中市,18.7,百分比
105,運動現況調查,運動訊息來源,電視,縣市,臺南市,17.1,百分比
105,運動現況調查,運動訊息來源,電視,縣市,高雄市,19.6,百分比
